Organization Name,Organization Name URL,Number of Employees,Operating Status,Website,Contact Email,Phone Number,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),Number of Alumni,Industry Groups,Industries,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),Number of Private Notes,Tags,Headquarters Location,Estimated Revenue Range,Founded Date,Founded Date Precision,Top 5 Investors,LinkedIn
Perx Technologies,https://www.crunchbase.com/organization/perx,51-100,Active,https://www.perxtech.com,contact@perxtech.com,(65) 66318533,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Gaming, Mobile, Sales and Marketing, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Gamification, Loyalty Programs, Machine Learning, Marketing, Marketing Automation, Mobile, Predictive Analytics, SaaS",,,,,,,,,,"Singapore, Central Region, Singapore",$10M to $50M,2016-03-01,month,"Golden Gate Ventures, Eduardo Saverin, Access Ventures, LINE Ventures, NCore Ventures",https://www.linkedin.com/company/perx/
AIZEN Global,https://www.crunchbase.com/organization/aizen-global,51-100,Active,https://www.aizenglobal.com,contact@aizen.co,+82 70 7008 0020,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Information Technology, Lending and Investments, Science and Engineering, Software","Artificial Intelligence (AI), Banking, Big Data, Financial Services, FinTech, Information Technology, Machine Learning, Predictive Analytics, Software",31,1,Computing; Calculating,Scientific and electric apparatus and instruments,,,,,,"Seoul, Seoul-t'ukpyolsi, South Korea",$1M to $10M,2016-02-15,day,"TIPS Program, InfoBank, Hana Financial Investment, Redbadge Pacific, Woori Bank",https://www.linkedin.com/company/aizenglobal
Trilliant Health,https://www.crunchbase.com/organization/trilliant-health,101-250,Active,https://www.trillianthealth.com/,media@trillianthealth.com,615-665-4299,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Design, Health Care, Software","Health Care, Market Research, Predictive Analytics",0,8,,Advertising; business,1620779,USD,1620779,,,"Brentwood, Tennessee, United States",$10M to $50M,2017-01-01,year,"Noro-Moseley Partners, Martin Ventures, Bon Secours Mercy Health, Nashville Capital Network, NueCura Partners, LLC",https://www.linkedin.com/company/trillianthealth/
AntWorks,https://www.crunchbase.com/organization/antworks,101-250,Active,https://www.ant.works/,hello@ant.works,800-507-8011,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Design, Information Technology, Science and Engineering, Software","Artificial Intelligence (AI), Business Intelligence, Data Visualization, Information Services, Information Technology, Machine Learning, Predictive Analytics, Robotic Process Automation (RPA)",1,4,Computing; Calculating,Scientific and electric apparatus and instruments,3241481,USD,3241481,,,"Singapore, Central Region, Singapore",$1M to $10M,2015-01-01,year,SBI Investment,https://www.linkedin.com/company/antworksglobal
Opera Solutions,https://www.crunchbase.com/organization/opera-solutions,501-1000,Closed,http://www.operasolutions.com/,interest@operasolutions.com,(855)673-7222,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Enterprise Software, Information Technology, Predictive Analytics, Software",10,0,Computing; Calculating,,4040128,USD,4040128,,,"Jersey City, New Jersey, United States",$50M to $100M,2004-01-01,year,"Silver Lake, Wipro, Accel-KKR, Invus, Tola Capital",https://www.linkedin.com/company/operasolutions/about/
Spotawheel,https://www.crunchbase.com/organization/spotawheel,51-100,Active,https://www.spotawheel.com,hello@spotawheel.gr,+30 21 17809015,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Software, Transportation","Automotive, Predictive Analytics",0,3,,Vehicles,,,,,,"Athens, Attiki, Greece",$10M to $50M,2016-01-01,year,"VentureFriends, Rockaway Capital, UNIQA Ventures, FJ Labs, Collective Spark",https://www.linkedin.com/company/spotawheel
RxAnte,https://www.crunchbase.com/organization/rxante,101-250,Active,https://www.rxante.com/,info@rxante.com,703-288-0300,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Health Care, Software","Analytics, Health Care, Medical, Pharmaceutical, Predictive Analytics",8,6,Computing; Calculating,Medical services; veterinary services,2048100,USD,2048100,,,"Portland, Maine, United States",$10M to $50M,2011-01-01,year,"Trinity Capital, UPMC, Aberdare Ventures, West Health Investment Fund",https://www.linkedin.com/company/rxante-inc-/
First Insight,https://www.crunchbase.com/organization/first-insight,51-100,Active,http://www.firstinsight.com,info@firstinsight.com,(724) 759-7141,,,,,,,,,"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Software","Analytics, Predictive Analytics, Retail, SaaS",1,5,Computing; Calculating,Scientific and technological services,1620779,USD,1620779,,,"Warrendale, Pennsylvania, United States",$10M to $50M,2007-02-01,day,"Updata Partners, Adams Capital Management, Escalate Capital Partners, Idea Foundry",http://www.linkedin.com/company/212863
SOC Prime,https://www.crunchbase.com/organization/soc-prime,101-250,Active,https://socprime.com,sales@socprime.com,,,,,,,,,,"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Financial Services, Information Technology, Payments, Privacy and Security, Software","Cloud Security, Cyber Security, Data Integration, Fraud Detection, Intrusion Detection, Marketplace, Predictive Analytics, SaaS",0,14,,Scientific and technological services,2163788,USD,2163788,,,"Boston, Massachusetts, United States",$10M to $50M,2015-01-01,year,"DNX Ventures, Rembrandt Venture Partners, Streamlined Ventures",https://www.linkedin.com/company/soc-prime
OnCorps,https://www.crunchbase.com/organization/oncorps,51-100,Active,https://www.oncorps.ai,inquiries@oncorps.ai,+1 617-863-2449,1,2,1,,,,,,"Artificial Intelligence (AI), Data and Analytics, Design, Information Technology, Other, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Collaboration, Data Integration, Data Visualization, Enterprise Software, Machine Learning, Predictive Analytics",,,,,238958,USD,238958,,,"Boston, Massachusetts, United States",$1M to $10M,2011-01-01,year,"Andreessen Horowitz, MassChallenge, PBJ Capital, Daniel Petrozzo, Jack Klinck",https://www.linkedin.com/company/oncorps
Pythian,https://www.crunchbase.com/organization/pythian,251-500,Active,http://www.pythian.com,sales@pythian.com,866-798-4426,,,,,,,,,"Administrative Services, Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Other, Platforms, Professional Services, Software","Analytics, Big Data, Consulting, Data Center Automation, Hardware, Innovation Management, Operating Systems, Predictive Analytics, Project Management, Software",1,0,Computing; Calculating,,5770717,USD,5770717,,,"Ottawa, Ontario, Canada",$1M to $10M,1997-09-08,day,"RBC Capital, Business Development Bank of Canada, BDC Capital Corporation",http://www.linkedin.com/company/pythian
Echobox,https://www.crunchbase.com/organization/echobox,101-250,Active,https://www.echobox.com/,info@echobox.com,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Internet Services, Media and Entertainment, Sales and Marketing, Software","Brand Marketing, Business Intelligence, Content Creators, Email Marketing, Marketing Automation, Predictive Analytics, Social Media Management, Social Media Marketing",1,3,Computing; Calculating,Scientific and technological services,,,,,,"London, England, United Kingdom",Less than $1M,2013-11-07,day,"Innovate UK, Entrepreneur First, Flow Capital, Mangrove Capital Partners, LocalGlobe",http://www.linkedin.com/company/echobox
I-care Group,https://www.crunchbase.com/organization/i-care-group,501-1000,Active,http://www.icareweb.com,fabrice.brion@icareweb.com,+32473982429,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Internet Services, Manufacturing, Science and Engineering, Software","Artificial Intelligence (AI), Big Data, Industrial Automation, Industrial Manufacturing, Internet of Things, Machine Learning, Predictive Analytics",,,,,4070349,USD,4070349,,,"Mons, Hainaut, Belgium",$50M to $100M,2004-09-20,day,"S.R.I.W., CPH Banque, Amerigo Fund, Invest Mons Borinage Centre",https://www.linkedin.com/company/icaregroup
Whisker Labs,https://www.crunchbase.com/organization/whisker-labs,51-100,Active,https://www.whiskerlabs.com,info@whiskerlabs.com,,,,,,,,,,"Artificial Intelligence (AI), Consumer Electronics, Data and Analytics, Energy, Financial Services, Hardware, Real Estate, Science and Engineering, Software","Artificial Intelligence (AI), Hardware, InsurTech, Power Grid, Predictive Analytics, Smart Home, Software",9,2,Testing,Scientific and electric apparatus and instruments,547537,USD,547537,,,"Germantown, Maryland, United States",$1M to $10M,2017-09-01,day,"Elemental Excelerator, Polaris Partners, Sinovation Ventures, State Farm Ventures, Co=Creation=Capital",https://www.linkedin.com/company/whiskerlabs-tingfire
Numerify,https://www.crunchbase.com/organization/numerify,101-250,Closed,https://www.numerify.com/,info@numerify.com,888-252-1703,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Information Technology, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Asset Management, Business Intelligence, Enterprise Software, Information Technology, IT Infrastructure, IT Management, Predictive Analytics",0,1,,Scientific and electric apparatus and instruments,18890418,USD,18890418,,,"San Jose, California, United States",$10M to $50M,2012-10-01,month,"Sequoia Capital, Lightspeed Venture Partners, Tenaya Capital, Silicon Valley Bank, Abhay Parasnis",https://www.linkedin.com/company/numerify
Sentiance,https://www.crunchbase.com/organization/sentiance,51-100,Active,https://www.sentiance.com,info@sentiance.com,+32 3 369 96 96,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Internet Services, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Internet of Things, Machine Learning, Predictive Analytics, Software",4,0,Computing; Calculating,,1603692,USD,1603692,,,"Antwerpen, Antwerpen, Belgium",$1M to $10M,2015-01-01,year,"Samsung Catalyst Fund, Volta Ventures, KPN Ventures, Qbic Fund, Pamica NV",https://www.linkedin.com/company/sentiance/
Quorso,https://www.crunchbase.com/organization/quorso,51-100,Active,http://www.quorso.com/,contact@quorso.com,+44 0207 031 0834,,,,,,,,,"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Hardware, Software","Analytics, Application Performance Management, Big Data, Predictive Analytics, Retail, Retail Technology, Software, Task Management",1,2,Electric Communication Technique,Scientific and electric apparatus and instruments,452139,USD,452139,,,"London, England, United Kingdom",$1M to $10M,2016-01-01,day,"OMERS Ventures, Hambro Perks Ltd.",https://www.linkedin.com/company/quorso/
Lexer,https://www.crunchbase.com/organization/lexer,51-100,Active,https://lexer.io,hello@lexer.io,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Sales and Marketing, Software","Analytics, Big Data, Business Intelligence, Data Integration, Digital Marketing, Marketing Automation, Predictive Analytics, SaaS",,,,,,,,,,"Saint Kilda, Victoria, Australia",$10M to $50M,2010-11-01,day,"January Capital, King River Capital, Blackbird Ventures",http://www.linkedin.com/company/lexer
Master Works,https://www.crunchbase.com/organization/master-works,251-500,Active,https://master-works.net/,info@master-works.net,+966-114000014,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Design, Information Technology, Professional Services, Software","Big Data, Business Intelligence, Consulting, Data Visualization, Predictive Analytics, Software",,,,,,,,,,"Riyadh, Ar Riyad, Saudi Arabia",$10M to $50M,2003-01-01,year,Merak Capital,https://www.linkedin.com/company/master-works/
Dialpad,https://www.crunchbase.com/organization/dialpad,501-1000,Active,https://www.dialpad.com,sales@dialpad.com,415-469-1690,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Machine Learning, Messaging, Natural Language Processing, Predictive Analytics, SaaS, Telecommunications, Unified Communications, VoIP",22,8,Computing; Calculating,Scientific and technological services,39148140,USD,39148140,,,"San Francisco, California, United States",$100M to $500M,2011-04-01,month,"SoftBank, ICONIQ Growth, Andreessen Horowitz, Section 32, G Squared",https://www.linkedin.com/company/dialpad
Jvion,https://www.crunchbase.com/organization/jvion,51-100,Active,http://www.jvion.com,contact@jvion.com,470-427-2900,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Big Data, Health Care, Machine Learning, Predictive Analytics",0,1,,Scientific and technological services,445897,USD,445897,,,"Suwanee, Georgia, United States",$1M to $10M,2011-04-20,day,"Eastside Partners, JMI Equity, Health Velocity Capital, Health Enterprise Partners",https://www.linkedin.com/company/jvion/
Radius Intelligence,https://www.crunchbase.com/organization/radius-intelligence-inc,101-250,Active,http://radius.com/,sales@radius.com,(855) 723-4870,,,,,,,,,"Advertising, Artificial Intelligence (AI), Data and Analytics, Information Technology, Other, Sales and Marketing, Science and Engineering, Software","Advertising Platforms, Artificial Intelligence (AI), B2B, Big Data, Data Integration, Database, Marketing, Predictive Analytics, SaaS, Software",0,4,,Scientific and technological services,,,,,,"San Francisco, California, United States",$10M to $50M,2008-01-01,year,"Stanford University, Arjun Sethi, AME Cloud Ventures, Comcast Ventures, Western Technology Investment",http://www.linkedin.com/company/radius-inc-/
IntelliBoard,https://www.crunchbase.com/organization/intelliboard,101-250,Active,https://www.intelliboard.net,info@intelliboard.net,1(866)897-3767,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Design, Education, Information Technology, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Data Visualization, E-Learning, EdTech, Education, Machine Learning, Predictive Analytics, Software, STEM Education",0,3,,Scientific and electric apparatus and instruments,2820300,USD,2820300,,,"Monroe, Connecticut, United States",$1M to $10M,2015-09-01,month,"Advantage Capital, Flashpoint, Connecticut Innovations, LETA Capital, SmartHub",https://www.linkedin.com/company/intelliboard-net
Teralytics,https://www.crunchbase.com/organization/teralytics,51-100,Active,http://www.teralytics.net,info@teralytics.net,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Design, Information Technology, Privacy and Security, Science and Engineering, Software, Transportation","Artificial Intelligence (AI), Business Intelligence, Cyber Security, Data Visualization, Machine Learning, Predictive Analytics, Transportation",0,3,,Scientific and electric apparatus and instruments,,,,,,"Zürich, Zurich, Switzerland",$1M to $10M,2012-01-01,year,"Lakestar, Horizons Ventures, Venture Kick, Bosch Ventures, Future Energy Ventures",https://www.linkedin.com/company/teralytics
Reflektion,https://www.crunchbase.com/organization/reflektion,51-100,Active,http://www.reflektion.com,sales@reflektion.com,(650) 293-0800,,,,,,,,,"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Hardware, Science and Engineering, Software","Artificial Intelligence (AI), Big Data, E-Commerce, Machine Learning, Personalization, Predictive Analytics, Retail Technology",1,0,Computing; Calculating,,,,,,,"San Mateo, California, United States",$10M to $50M,2012-01-01,year,"Nike, Clear Ventures, Battery Ventures, Intel Capital, Rajeev Madhavan",http://www.linkedin.com/company/reflektion
Cerkl,https://www.crunchbase.com/organization/cerkl,51-100,Active,https://cerkl.com,contact@cerkl.com,(888) 550-8777,,,,,,,,,"Apps, Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Information Technology, Internet Services, Messaging and Telecommunications, Other, Software","Apps, B2B, Enterprise Software, Information Technology, Personalization, Predictive Analytics, SaaS, Software, Unified Communications",,,,,,,,,,"Cincinnati, Ohio, United States",$1M to $10M,2012-01-01,year,"OCEAN Accelerator, Mountaineer Capital LLC",https://www.linkedin.com/company/cerkl/
Dash Hudson,https://www.crunchbase.com/organization/dash-hudson,251-500,Active,https://www.dashhudson.com,team@dashhudson.com,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Internet Services, Sales and Marketing, Software","Brand Marketing, Business Intelligence, Digital Marketing, Predictive Analytics, Social Media Management, Social Media Marketing, Software",0,6,,Scientific and technological services,8103587,USD,8103587,,,"Halifax, Nova Scotia, Canada",$1M to $10M,2015-01-01,year,"Innovacorp, Level Equity Management, Build Ventures, Paul Gauthier, Jevon MacDonald",https://www.linkedin.com/company/dash-hudson
Cosmo Tech,https://www.crunchbase.com/organization/cosmo-company,51-100,Active,https://cosmotech.com/,contact@cosmotech.com,33 4 37 66 67 65,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Other, Science and Engineering, Software, Transportation","Analytics, Artificial Intelligence (AI), Asset Management, B2B, PaaS, Predictive Analytics, Simulation, Software, Supply Chain Management",1,12,Computing; Calculating,Scientific and electric apparatus and instruments,2322269,USD,2322269,,,"Lyon, Rhone-Alpes, France",$10M to $50M,2010-01-01,year,"Cathay Innovation, Aster, Crédit Agricole, Accenture Ventures, TotalEnergies Ventures",https://www.linkedin.com/company/cosmotechweb/
Komodo Health,https://www.crunchbase.com/organization/komodo-health,501-1000,Active,http://komodohealth.com,info@komodohealth.com,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Health Care, Information Technology, Software","Health Care, Information Technology, Predictive Analytics, Software",0,5,,Scientific and technological services,12787458,USD,12787458,,,"San Francisco, California, United States",$100M to $500M,2014-01-01,year,"ICONIQ Growth, Andreessen Horowitz, Dragoneer Investment Group, Oak HC/FT, Casdin Capital",https://www.linkedin.com/company/komodo-health
Hopper,https://www.crunchbase.com/organization/hopper,1001-5000,Active,http://www.hopper.com,,1-514-276-0760,,,,,,,,,"Apps, Artificial Intelligence (AI), Data and Analytics, Mobile, Software, Travel and Tourism","Apps, Big Data, Mobile Apps, Predictive Analytics, Travel",1,19,Computing; Calculating,Scientific and electric apparatus and instruments,,,,,,"Montréal, Quebec, Canada",$1M to $10M,2007-01-01,year,"Citi, BDC Venture Capital, Brightspark Ventures, Inovia Capital, BDC IT Venture Fund",https://www.linkedin.com/company/hopper
Medicus AI,https://www.crunchbase.com/organization/medicus,51-100,Active,http://medicus.ai,hello@medicus.ai,+43 1 5323249,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Health Diagnostics, Intelligent Systems, Medical, Predictive Analytics",10,1,,"Pharmaceutical, veterinary and sanitary products",1044129,USD,1044129,,,"Vienna, Wien, Austria",$1M to $10M,2015-06-02,day,"Speedinvest, Die Brückenköpfe, Algorithm Limited, Vladiano Varnier, Digihealth Ltd.",https://www.linkedin.com/company/medicusai/
Physiq,https://www.crunchbase.com/organization/physiq,51-100,Active,http://physiq.com,info@physIQ.com,+1 800 516 7902,,,,,,,,,"Artificial Intelligence (AI), Consumer Electronics, Data and Analytics, Hardware, Health Care, Software","Analytics, Health Care, Predictive Analytics, Sensor, Wearables",5,0,,,1142751,USD,1142751,,,"Chicago, Illinois, United States",$10M to $50M,2011-01-01,year,"LionBird, 4490 Ventures, Quark Venture, GF Securities, Pioneer Healthcare Partners",https://www.linkedin.com/company/physiq
Tecton,https://www.crunchbase.com/organization/tecton,51-100,Active,https://tecton.ai/,info@tecton.ai,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Machine Learning, Predictive Analytics",,,,,1296639,USD,1296639,,,"San Francisco, California, United States",,2019-01-01,year,"Sequoia Capital, Andreessen Horowitz, Databricks Ventures, Snowflake Ventures, Tiger Global Management",https://www.linkedin.com/company/tectonai
ChannelSight,https://www.crunchbase.com/organization/channelsight,51-100,Active,http://www.channelsight.com,info@channelsight.com,+3531 902 2822,,,,,,,,,"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Internet Services, Sales and Marketing, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Big Data, Brand Marketing, Digital Marketing, E-Commerce, E-Commerce Platforms, Internet of Things, Lead Generation, Predictive Analytics, SaaS",2,3,Computing; Calculating,Scientific and electric apparatus and instruments,456000,USD,456000,,,"Dublin, Dublin, Ireland",,2013-03-25,day,"Nauta Capital, Enterprise Ireland, Kreos Capital, Connected Capital, Act Venture Capital",http://www.linkedin.com/company/2705770
Claim Genius,https://www.crunchbase.com/organization/claims-genius,101-250,Active,http://claimgenius.com,contactus@claimgenius.com,732-735-0939,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Information Technology, Science and Engineering, Software, Transportation","Artificial Intelligence (AI), Auto Insurance, Automotive, Information Technology, Insurance, InsurTech, Machine Learning, Predictive Analytics",0,1,Checking-Devices,Scientific and electric apparatus and instruments,379308,USD,379308,,,"Iselin, New Jersey, United States",$1M to $10M,2017-01-01,month,"Siri InfoSolutions Inc, Financial Link",https://www.linkedin.com/company/claims-genius-inc
Appnomic,https://www.crunchbase.com/organization/appnomic,101-250,Active,http://www.appnomic.com,marketing@appnomic.com,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Internet Services, Science and Engineering, Software","Analytics, Application Performance Management, Artificial Intelligence (AI), Cloud Computing, Enterprise Software, Machine Learning, Predictive Analytics, SaaS, Software",,,,,,,,,,"Cupertino, California, United States",Less than $1M,2006-01-01,year,"Norwest Venture Partners, Avataar Venture Partners",http://www.linkedin.com/company/appnomic/
Somnoware Healthcare Systems Inc.,https://www.crunchbase.com/organization/somnoware-healthcare-systems,51-100,Active,https://www.somnoware.com,info@somnoware.com,(888) 998-0098,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Health Care, Machine Learning, Predictive Analytics, Software",,,,,1503600,USD,1503600,,,"Dana Point, California, United States",$1M to $10M,2011-08-22,day,"Translink Capital, WiL (World Innovation Lab), CerraCap Ventures",https://www.linkedin.com/company/somnoware-healthcare-systems
Cazana,https://www.crunchbase.com/organization/cazana,51-100,Active,https://cazana.com/uk,info@cazana.com,0203 4751 492,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Science and Engineering, Software, Transportation","Artificial Intelligence (AI), Automotive, Big Data, Financial Services, FinTech, InsurTech, Machine Learning, Predictive Analytics",0,2,,Scientific and electric apparatus and instruments,,,,,,"London, England, United Kingdom",$1M to $10M,2013-01-01,year,"Passion Capital, Charlotte Street Capital, Will Martin, Origin Capital, BMW Innovation Lab",https://www.linkedin.com/company/cazana.com/
Alteryx,https://www.crunchbase.com/organization/alteryx,1001-5000,Active,https://alteryx.com,info@alteryx.com,1(888)836-4274,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Business Intelligence, Data Governance, Data Integration, Data Management, Machine Learning, Predictive Analytics",41,37,Computing; Calculating,Scientific and electric apparatus and instruments,130165,USD,130165,,,"Irvine, California, United States",$500M to $1B,2011-03-01,month,"ICONIQ Growth, Meritech Capital Partners, Toba Capital, Insight Partners, Sapphire Ventures",https://www.linkedin.com/company/alteryx
MrMandoob,https://www.crunchbase.com/organization/mr-mandoob,101-250,Active,https://www.mrmandoob.com/,invesment@mrmandoob.com,,,,,,,,,,"Administrative Services, Artificial Intelligence (AI), Data and Analytics, Food and Beverage, Software, Transportation","Courier Service, Delivery, Delivery Service, Food Delivery, Predictive Analytics",,,,,,,,,,"Riyadh, Ar Riyad, Saudi Arabia",,2018-12-01,day,,https://www.linkedin.com/company/mrmandoobapp/
Rosslyn Data Technologies,https://www.crunchbase.com/organization/rosslyn-analytics,51-100,Active,https://www.rosslyn.ai,info@rosslyndatatech.com,+44 203 285 8008,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Design, Information Technology, Internet Services, Other, Software","Analytics, Business Intelligence, Cloud Computing, Data Visualization, Enterprise Software, Predictive Analytics, SaaS, Small and Medium Businesses, Software",0,0,,Scientific and electric apparatus and instruments,,,,,,"London, England, United Kingdom",$1M to $10M,2005-05-11,day,"IQ Capital, Vela Technologies, GEIF Ventures",http://www.linkedin.com/company/rosslyn-analytics
SmartZip,https://www.crunchbase.com/organization/smartzip,51-100,Active,http://www.smartzip.com,info@smartzip.com,855-661-1064,,,,,,,,,"Advertising, Artificial Intelligence (AI), Data and Analytics, Real Estate, Sales and Marketing, Software","Advertising, Big Data, Marketing, Marketing Automation, Predictive Analytics, PropTech, Real Estate, SaaS",,,,,,,,,,"Pleasanton, California, United States",$10M to $50M,2008-01-01,year,"Toba Capital, Second Century Ventures, Cue Ball, ORIX Group, Intel Capital",http://www.linkedin.com/company/smartzip
Earnest Research,https://www.crunchbase.com/organization/the-earnest-research-company,101-250,Active,https://www.earnestresearch.com/,info@earnestresearch.com,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Design, Financial Services, Information Technology, Software","Analytics, Big Data, Consumer Research, Data Mining, Financial Services, Information Services, Market Research, Predictive Analytics",0,1,,Advertising; business,1216703,USD,1216703,,,"New York, New York, United States",$1M to $10M,2012-01-01,year,"Bonfire Ventures, Osage Venture Partners, Pivot Investment Partners, Greycroft, Rincon Venture Partners",https://www.linkedin.com/company/earnest-research/
SimpleReach,https://www.crunchbase.com/organization/simplereach,51-100,Closed,http://simplereach.com,info@simplereach.com,(646) 398-7633,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Other, Sales and Marketing, Software","Analytics, Big Data, Content Marketing, Predictive Analytics, Real Time, SaaS",1,0,Computing; Calculating,,,,,,,"New York, New York, United States",$1M to $10M,2010-01-01,year,"Primary Venture Partners, AngelPad, Social Starts, Spring Mountain Capital, MK Capital",http://www.linkedin.com/company/simplereach
VoiceBase,https://www.crunchbase.com/organization/voicebase,51-100,Active,http://www.voicebase.com,partners@voicebase.com,(650) 897-5170,,,,,,,,,"Administrative Services, Artificial Intelligence (AI), Data and Analytics, Information Technology, Software","Analytics, Big Data, Business Intelligence, Call Center, Data Mining, Enterprise Software, Information Services, Predictive Analytics",6,2,Musical Instruments; Acoustics,Scientific and technological services,,,,,,"San Francisco, California, United States",$1M to $10M,2010-02-01,day,"Band of Angels, Ecosystem Ventures",https://www.linkedin.com/company/voicebase-inc-
TrendMiner,https://www.crunchbase.com/organization/trendminer,101-250,Active,https://www.trendminer.com,info@trendminer.com,+32 11 263830,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Energy, Information Technology, Natural Resources, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Big Data, Business Intelligence, Chemical, Data Mining, Information Technology, Oil and Gas, Predictive Analytics, Software",2,1,,Scientific and electric apparatus and instruments,468397,USD,468397,,,"Hasselt, Limburg, Belgium",$1M to $10M,2007-12-01,day,"Fortino Capital, SmartFin, Limburgse Reconversie Maatschappij, Innovation Fund, Gemma Frisius Fund",https://www.linkedin.com/company/trendminer
Mintigo,https://www.crunchbase.com/organization/mintigo,51-100,Closed,https://www.mintigo.com,info@mintigo.com,(650)278-4180,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Other, Sales and Marketing, Software","Analytics, B2B, Big Data, CRM, Enterprise Software, Machine Learning, Marketing Automation, Predictive Analytics, SaaS",,,,,,,,,,"San Mateo, California, United States",$1M to $10M,2009-06-01,day,"Adams Street Partners, Vintage Investment Partners, Glilot Capital Partners, Sequoia Capital Israel, Giza Venture Capital",https://www.linkedin.com/company/mintigo
Biofourmis,https://www.crunchbase.com/organization/biofourmis-pte-ltd,251-500,Active,http://www.biofourmis.com,info@biofourmis.com,+1 617 334 5441,,,,,,,,,"Artificial Intelligence (AI), Biotechnology, Data and Analytics, Health Care, Mobile, Science and Engineering, Software","Biotechnology, mHealth, Personal Health, Predictive Analytics, Therapeutics",,,,,15871271,USD,15871271,,,"Boston, Massachusetts, United States",$100M to $500M,2015-11-27,day,"Jianke, Sequoia Capital, CVS Health, EDBI, Openspace",https://www.linkedin.com/company/biofourmis
InfoPrice,https://www.crunchbase.com/organization/infoprice-2,101-250,Active,https://www.infoprice.co,contato@infoprice.co,+55 (11) 3777-9670,,,,,,,,,"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Hardware, Software","Analytics, Big Data, Business Intelligence, Personalization, Predictive Analytics, Retail, Retail Technology, Software",1,0,Computing; Calculating,,,,,,,"São Paulo, Sao Paulo, Brazil",$1M to $10M,2013-01-01,year,"ACE Ventures, Indicator Capital, TM3 Capital, Bossanova Investimentos, ArpexCapital",https://www.linkedin.com/company/infoprice
