Organization Name,Organization Name URL,Number of Employees,Operating Status,Website,Contact Email,Phone Number,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),Number of Alumni,Industry Groups,Industries,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),Number of Private Notes,Tags,Headquarters Location,Estimated Revenue Range,Founded Date,Founded Date Precision,Top 5 Investors,LinkedIn
WPS Office,https://www.crunchbase.com/organization/wps-office,1001-5000,Active,http://wps.com/,press@wps.com,,2,3,1,,,,,,"Apps, Consumer Electronics, Hardware, Software","Apps, Computer, Enterprise Software, Software",,,,,760333,USD,760333,,,"Palo Alto, California, United States",$500M to $1B,1989-01-01,year,"Shunwei Capital, 5Y Capital, GGV Capital, GIC",https://www.linkedin.com/company/2496204
SemanticSpace Technologies,https://www.crunchbase.com/organization/semanticspace-technologies,5001-10000,Closed,http://www.semanticspace.com,Sales@semanticspace.com,949-789-7332,,,,,,,,,"Information Technology, Software","Enterprise Software, Information Technology, IT Management, Software",,,,,,,,,,"Irvine, California, United States",$500M to $1B,1997-01-01,year,Kotak Private Equity,https://www.linkedin.com/company/semanticspace-technologies
Verizon Enterprise Solutions,https://www.crunchbase.com/organization/verizon-enterprise-solutions,10001+,Active,http://www.verizonenterprise.com/,,,,,,,,,,,"Information Technology, Software","Enterprise Software, Information Services, Information Technology",,,,,,,,,,"Basking Ridge, New Jersey, United States",$500M to $1B,2016-01-22,day,,https://www.linkedin.com/company/verizonbusiness
Sage Group,https://www.crunchbase.com/organization/the-sage-group-plc,10001+,Active,http://www.sage.com,info@sage.com,+44 191 294 3000,8,8,5,,,,,,"Administrative Services, Information Technology, Software","Business Information Systems, Enterprise Software, Human Resources, Information Technology, Software",2,25,Electric Communication Technique,Scientific and electric apparatus and instruments,288992,USD,288992,,,"Newcastle Upon Tyne, Newcastle upon Tyne, United Kingdom",$500M to $1B,1981-01-01,year,,https://www.linkedin.com/company/sage-software
Quick Heal Technologies,https://www.crunchbase.com/organization/quick-heal-technologies,1001-5000,Active,http://quickheal.co.in,info@quickheal.com,+91 20 4106 0400,2,2,1,,,,,,"Consumer Electronics, Hardware, Information Technology, Software","Computer, Enterprise Software, Information Technology, Software",2,3,Computing; Calculating,Scientific and technological services,,,,,,"Pune, Maharashtra, India",$500M to $1B,1995-01-01,year,Peak XV Partners,https://www.linkedin.com/company/quick-heal-technologies-pvt--ltd-
Beanstalk,https://www.crunchbase.com/organization/beanstalk,1-10,Active,http://beanstalkapp.com,,,,,,,,,,,"Internet Services, Other, Software","Collaboration, Enterprise Software, Software, Web Hosting",,,,,45190,USD,45190,,,"Philadelphia, Pennsylvania, United States",$500M to $1B,2007-01-01,year,,
NextGen,https://www.crunchbase.com/organization/nextgen,51-100,Active,http://nextgenpms.com/,contact@nextgenpms.com,+08041305717,,,,,,,,,"Energy, Information Technology, Professional Services, Software, Sustainability","CleanTech, Consulting, Energy, Enterprise Software, Information Technology",,,,,,,,,,"Bangalore, Karnataka, India",$500M to $1B,2009-01-01,year,Mumbai Angels,https://www.linkedin.com/company/nextgen-pms-private-limited
Deltek,https://www.crunchbase.com/organization/deltek,1001-5000,Active,http://www.deltek.com,,800.456.2009,,,,,,,,,"Information Technology, Professional Services, Software","Consulting, Enterprise Software, Information Technology, Software",9,42,Computing; Calculating,Scientific and technological services,,,,,,"Herndon, Virginia, United States",$500M to $1B,1983-01-01,year,WP Global Partners,http://www.linkedin.com/company/deltek
Printronix,https://www.crunchbase.com/organization/printronix,501-1000,Active,http://www.printronix.com,,7143682335,,,,,,,,,"Content and Publishing, Manufacturing, Media and Entertainment, Software","Enterprise Software, Industrial, Manufacturing, Printing",5,25,Printing; Lining Machines; Typewriters,Scientific and electric apparatus and instruments,3308041,USD,3308041,,,"Irvine, California, United States",$500M to $1B,1974-01-01,year,,http://www.linkedin.com/company/printronix
Enviz,https://www.crunchbase.com/organization/enviz,,Active,http://www.enviz.com,,,,,,,,,,,"Data and Analytics, Information Technology, Software","Business Intelligence, Enterprise Software, Information Technology, Software",,,,,,,,,,"Redwood City, California, United States",$500M to $1B,2000-01-01,year,Silicon Valley Bank,
Bharat Heavy Electricals,https://www.crunchbase.com/organization/bharat-heavy-electricals-limited,10001+,Active,http://www.bhel.com,,+911166337000,,,,,,,,,"Energy, Manufacturing, Other, Professional Services, Software","Energy, Enterprise Software, Infrastructure, Innovation Management, Manufacturing",7,0,Basic Electric Elements,,,,,,,"New Delhi, Delhi, India",$500M to $1B,1976-01-01,year,,https://www.linkedin.com/company/bhel
OneBridge,https://www.crunchbase.com/organization/onebridge,11-50,Active,http://onebridgesolutions.com/,info@onebridgesolutions.com,+1 877-261-7045,,,,,,,,,"Energy, Natural Resources, Software","Enterprise Software, Oil and Gas, Software",,,,,273216,USD,273216,,,"Boise, Idaho, United States",$500M to $1B,2015-01-01,year,Microsoft Accelerator Seattle,https://www.linkedin.com/company/onebridge-solutions
Parasol,https://www.crunchbase.com/organization/parasol,5001-10000,Active,http://www.parasolgroup.co.uk,enquiry@parasolgroup.co.uk,44 8448 750 079,,,,,,,,,Software,Enterprise Software,,,,,14857233,USD,14857233,,,"Warrington, Warrington, United Kingdom",$500M to $1B,2000-01-01,year,,https://www.linkedin.com/company/parasol
LongShine Technology,https://www.crunchbase.com/organization/longshine-technology-co-ltd,1001-5000,Active,http://www.longshine.com,,86 510 6667 6999,1,1,1,,,,,,Software,Enterprise Software,,,,,,,,,,"Wuxi, Anhui, China",$500M to $1B,1996-01-01,year,"Shenzhen Capital Group, Intel Capital, IDG Capital, China Equity",https://www.linkedin.com/company/longshine-technology/
Christie + Co,https://www.crunchbase.com/organization/christie-co,251-500,Active,http://www.christie.com,enquiries@christie.com,44 20 7227 0700,,,,,,,,,Software,Enterprise Software,,,,,574000000,USD,574000000,,,"London, England, United Kingdom",$500M to $1B,1935-01-01,year,,https://www.linkedin.com/company/christie---co
Again Technologies,https://www.crunchbase.com/organization/again-technologies,1001-5000,Active,http://www.againtech.com,,,,,,,,,,,"Other, Professional Services, Software","Business Development, Enterprise Software, Service Industry, Software",,,,,,,,,,"San Mateo, California, United States",$500M to $1B,1995-01-01,year,"Autodesk, Sierra Ventures, InterWest Partners, Upfront Ventures, Silicon Valley Bank",
PC Bennett Solutions,https://www.crunchbase.com/organization/pc-bennett-consulting-inc,11-50,Active,https://www.pcbennett.com/,sales@pcbennett.com,425-831-7924,,,,,,,,,"Financial Services, Information Technology, Other, Professional Services, Software, Transportation","Accounting, B2B, Business Information Systems, Enterprise Resource Planning (ERP), Enterprise Software, Finance, Logistics, Software",,,,,144845,USD,144845,,,"Richardson, Texas, United States",$500M to $1B,2002-01-01,year,,https://www.linkedin.com/company/pc-bennett-solutions
Doxa,https://www.crunchbase.com/organization/doxa,1-10,Active,http://www.doxascore.com,,,,,,,,,,,"Data and Analytics, Professional Services, Software","Analytics, Big Data, Enterprise Software, Recruiting",,,,,511943,USD,511943,,,"San Francisco, California, United States",$500M to $1B,2014-11-04,day,,https://www.linkedin.com/company/doxa-score
Revolve.,https://www.crunchbase.com/organization/revolve-2,11-50,Closed,http://www.revolveapp.com,support@revolveapp.com,773.661.4100,,,,,,,,,"Administrative Services, Other, Software","Collaboration, Enterprise Software, Project Management, SaaS, Task Management",,,,,,,,,,"Chicago, Illinois, United States",$500M to $1B,2011-06-01,day,Appiphony,
Connectis,https://www.crunchbase.com/organization/connectis-ict,51-100,Active,http://www.connectis.es,connectis@connectis-ict.es,934127707,,,,,,,,,"Information Technology, Software","Enterprise Software, Information Services, Information Technology",,,,,,,,,,"Madrid, Madrid, Spain",$500M to $1B,1987-01-01,year,,http://www.linkedin.com/company/connectis-ict-services
LearnShare,https://www.crunchbase.com/organization/learnshare,11-50,Active,http://www.learnshare.com,sales@learnshare.com,4193274169,,,,,,,,,"Education, Internet Services, Software","Cloud Computing, Enterprise Software, Training",,,,,479691,USD,479691,,,"Maumee, Ohio, United States",$500M to $1B,1996-01-01,year,,https://www.linkedin.com/company/learnshare-llc
Ewing Enterprise,https://www.crunchbase.com/organization/ewing-enterprise,1-10,Active,http://www.ewingenterprise.com,info@ewingenterprise.com,,,,,,,,,,"Internet Services, Media and Entertainment, Sales and Marketing, Software","Enterprise Software, SEO, Social Media, Web Development",,,,,123993,USD,123993,,,"Lewisville, Texas, United States",$500M to $1B,2010-07-04,day,,https://www.linkedin.com/company/ewing-enterprise
INSPIRE,https://www.crunchbase.com/organization/inspire-03a6,1-10,Active,http://www.inspiring-soft.com,info@inspire-soft.com,970 599 202 205,,,,,,,,,"Design, Information Technology, Software, Travel and Tourism","Enterprise Software, Hospitality, Information Technology, Software, Web Design, Web Development",,,,,,,,,,"Ramallah, West Bank, Palestinian Territory",$500M to $1B,2007-01-01,year,,https://www.linkedin.com/company/inspire-ltd/
Helix Enterprise,https://www.crunchbase.com/organization/helix-enterprise,11-50,Active,http://www.helix-india.com/,helix.vipul@gmail.com,(992) 563-3987,,,,,,,,,"Clothing and Apparel, Design, Manufacturing, Software","Enterprise Software, Fashion, Manufacturing",,,,,,,,,,"Surat, Gujarat, India",$500M to $1B,2010-01-16,day,,https://www.linkedin.com/company/helix-india
Vivilia,https://www.crunchbase.com/organization/vivilia,5001-10000,Active,http://vivilia.com,feynard@genwords.com,,,,,,,,,,Software,Enterprise Software,,,,,,,,,,"São Paulo, Coimbra, Portugal",$500M to $1B,2010-01-01,year,,https://www.linkedin.com/company/2991374
Miro,https://www.crunchbase.com/organization/mirohq,1001-5000,Active,https://miro.com,,,,,,,,,,,"Apps, Design, Other, Software","B2B, Enterprise Applications, Enterprise Software, Product Management, UX Design",,,,,29172867,USD,29172867,,,"San Francisco, California, United States",$100M to $500M,2011-06-01,day,"TCV, ICONIQ Growth, Dragoneer Investment Group, Bradley Horowitz, Accel",https://www.linkedin.com/company/mirohq
Kore.ai,https://www.crunchbase.com/organization/kore-ai,501-1000,Active,https://kore.ai,info@kore.ai,(844) 756-7324,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Other, Science and Engineering, Software","Artificial Intelligence (AI), Chatbot, Collaboration, Enterprise Software, Generative AI, Machine Learning, Natural Language Processing",9,1,,Scientific and electric apparatus and instruments,847578,USD,847578,,,"Orlando, Florida, United States",$100M to $500M,2013-01-01,year,"NVIDIA, FTV Capital, Vistara Growth, PNC, Dallas Venture Capital",https://www.linkedin.com/company/kore-inc
Pendo,https://www.crunchbase.com/organization/pendo-io,501-1000,Active,http://www.pendo.io,help@pendo.io,877.320.8484,,,,,,,,,"Data and Analytics, Design, Other, Software","Analytics, Enterprise Software, Product Design, Product Management, SaaS",0,4,,Scientific and technological services,11345068,USD,11345068,,,"Raleigh, North Carolina, United States",$100M to $500M,2013-10-01,month,"B Capital, Meritech Capital Partners, Contour Venture Partners, Geodesic Capital, IDEA Fund Partners",https://www.linkedin.com/company/pendo-io
Slack,https://www.crunchbase.com/organization/slack,1001-5000,Active,http://www.slack.com,feedback@slack.com,,22,25,8,3,,,,,"Information Technology, Internet Services, Messaging and Telecommunications, Other, Software","Collaboration, Enterprise Software, Messaging, Productivity Tools",96,0,Computing; Calculating,,93666,USD,93666,,,"San Francisco, California, United States",$100M to $500M,2009-01-01,day,"Notable Capital, Thrive Capital, Social Capital, Dragoneer Investment Group, Wellington Management",https://www.linkedin.com/company/tiny-spec-inc
G2,https://www.crunchbase.com/organization/g2-crowd,501-1000,Active,https://www.g2.com,sales@g2.com,,,,,,,,,,"Commerce and Shopping, Data and Analytics, Other, Sales and Marketing, Software","B2B, Business Intelligence, Consumer Reviews, Enterprise Software, Marketing Automation, Marketplace, Software",0,6,,Advertising; business,15753900,USD,15753900,,,"Chicago, Illinois, United States",$100M to $500M,2012-05-01,day,"Emergence, Permira, Hyde Park Venture Partners, Pritzker Group Venture Capital, Accel",https://www.linkedin.com/company/g2dotcom
C3 AI,https://www.crunchbase.com/organization/c3,1001-5000,Active,https://c3.ai,,(650) 503-2200,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software","Artificial Intelligence (AI), Enterprise Software, Machine Learning, SaaS, Software",45,64,Computing; Calculating,Scientific and technological services,20585731,USD,20585731,,,"Redwood City, California, United States",$100M to $500M,2009-01-01,day,"Sutter Hill Ventures, Jacobs, The Rise Fund, Breyer Capital, TPG Growth",https://www.linkedin.com/company/c3-ai
Sisense,https://www.crunchbase.com/organization/sisense,501-1000,Active,http://www.sisense.com,info@sisense.com,+1 646 432 1507,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Design, Information Technology, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Big Data, Business Intelligence, Data Visualization, Enterprise Software, Information Technology, Software",,,,,20390676,USD,20390676,,,"New York, New York, United States",$100M to $500M,2004-01-01,year,"DFJ Growth, Access Industries, Musha Ventures, Insight Partners, Bessemer Venture Partners",http://www.linkedin.com/company/sisense
Yellow.ai,https://www.crunchbase.com/organization/yellow-messenger,501-1000,Active,https://yellow.ai,contact@yellow.ai,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Other, Professional Services, Science and Engineering, Software","Artificial Intelligence (AI), Customer Service, Enterprise Software, Information Technology, Software",,,,,8103587,USD,8103587,,,"San Mateo, California, United States",$100M to $500M,2016-01-22,day,"Titan Capital, Lightspeed Venture Partners, WestBridge Capital, Lightspeed India Partners, Salesforce Ventures",https://www.linkedin.com/company/yellowdotai
Culture Amp,https://www.crunchbase.com/organization/cultureamp,501-1000,Active,http://cultureamp.com,hello@cultureamp.com,1 415 670 9050,,,,,,,,,"Administrative Services, Data and Analytics, Software","Analytics, Enterprise Software, Human Resources, SaaS",0,8,,Scientific and technological services,,,,,,"Melbourne, Victoria, Australia",$100M to $500M,2009-01-01,year,"Sequoia Capital China, Index Ventures, Skip Capital, Hostplus, Global Founders Capital",https://www.linkedin.com/company/cultureamp
Sumo Logic,https://www.crunchbase.com/organization/sumo-logic,1001-5000,Active,http://www.sumologic.com,marketing@sumologic.com,650-810-8700,,,,,,,,,"Data and Analytics, Information Technology, Internet Services, Software","Analytics, Big Data, Cloud Data Services, Enterprise Software, SaaS",36,22,Computing; Calculating,Scientific and technological services,204140,USD,204140,,,"Redwood City, California, United States",$100M to $500M,2010-01-01,year,"Sutter Hill Ventures, Employee Stock Option Fund, Franklin Templeton, Sequoia Capital, DFJ Growth",http://www.linkedin.com/company/sumo-logic
Signifyd,https://www.crunchbase.com/organization/signifyd,501-1000,Active,https://www.signifyd.com/,support@signifyd.com,650-223-5587,,,,,,,,,"Commerce and Shopping, Financial Services, Information Technology, Payments, Privacy and Security, Software","Cyber Security, E-Commerce, Enterprise Software, Financial Services, FinTech, Fraud Detection, SaaS, Software",0,2,,Scientific and technological services,8103587,USD,8103587,,,"San Jose, California, United States",$100M to $500M,2011-08-01,month,"Neuberger Berman, FIS, DCVC, Bain Capital Ventures, Andreessen Horowitz",http://www.linkedin.com/company/signifyd
Boomi,https://www.crunchbase.com/organization/boomi,1001-5000,Active,http://www.boomi.com,apj@boomi.com,1(800)732-3602,,,,,,,,,"Data and Analytics, Internet Services, Software","Cloud Computing, Data Management, Enterprise Software, SaaS",,,,,24310761,USD,24310761,,,"Berwyn, Pennsylvania, United States",$100M to $500M,2000-03-01,day,"Sixth Street Specialty Lending, FirstMark, Josh Kopelman, Chris Fralic",https://www.linkedin.com/company/boomi-inc-
OwnBackup,https://www.crunchbase.com/organization/ownbackup,501-1000,Active,https://www.ownbackup.com,info@ownbackup.com,+1 646 503 5100,,,,,,,,,"Hardware, Information Technology, Internet Services, Privacy and Security, Software","Cloud Computing, Cloud Data Services, Cloud Security, Data Storage, Enterprise Software, SaaS",1,0,Computing; Calculating,,13451942,USD,13451942,,,"Englewood Cliffs, New Jersey, United States",$100M to $500M,2012-01-01,year,"B Capital, Vertex Ventures, Eric Schmidt, BlackRock Private Equity Partners, Vintage Investment Partners",https://www.linkedin.com/company/ownbackup
Proofpoint,https://www.crunchbase.com/organization/proofpoint,1001-5000,Active,http://www.proofpoint.com,info@proofpoint.com,+114085174710,,,,,,,,,"Information Technology, Internet Services, Messaging and Telecommunications, Privacy and Security, Software","Email, Enterprise Software, Information Technology, Network Security, SaaS",225,34,Computing; Calculating,Scientific and technological services,113280,USD,113280,,,"Sunnyvale, California, United States",$100M to $500M,2002-06-01,day,"Stanford University, Meritech Capital Partners, Greenspring Associates, Icon Ventures, Mohr Davidow Ventures",https://www.linkedin.com/company/proofpoint
Medallia,https://www.crunchbase.com/organization/medallia,1001-5000,Active,https://www.medallia.com,inquiries@medallia.com,(650)321-3000,,,,,,,,,"Data and Analytics, Other, Professional Services, Software","Analytics, Customer Service, Enterprise Software, SaaS, Text Analytics",38,25,Computing; Calculating,Scientific and technological services,67210050,USD,67210050,,,"San Francisco, California, United States",$100M to $500M,2001-01-01,year,"Employee Stock Option Fund, Sequoia Capital, TriplePoint Venture Growth, Ankona Capital Partners, Wasatch Advisors",https://www.linkedin.com/company/medallia-inc.
Tradeshift,https://www.crunchbase.com/organization/tradeshift,501-1000,Active,https://tradeshift.com,pr@tradeshift.com,+1 800-381-3585,1,1,,,,,,,"Financial Services, Other, Payments, Software, Transportation","B2B, Enterprise Software, Financial Services, FinTech, Procurement, SaaS, Software, Transaction Processing",1,0,Computing; Calculating,,21978150,USD,21978150,,,"San Francisco, California, United States",$100M to $500M,2009-07-01,day,"Tradeshift, Koch Industries, Employee Stock Option Fund, HSBC, Raison",http://www.linkedin.com/company/tradeshift
Anaplan,https://www.crunchbase.com/organization/anaplan,1001-5000,Active,https://www.anaplan.com,info@anaplan.com,+1 415 742 8199,,,,,,,,,"Financial Services, Information Technology, Software","Enterprise Software, Information Technology, InsurTech, Productivity Tools",23,8,,Scientific and technological services,45691064,USD,45691064,,,"San Francisco, California, United States",$100M to $500M,2006-01-01,year,"Sands Capital Ventures, Baillie Gifford, Meritech Capital Partners, DFJ Growth, PremjiInvest",https://www.linkedin.com/company/anaplan
Aptean,https://www.crunchbase.com/organization/Aptean,1001-5000,Active,http://www.aptean.com,info@aptean.com,(855)411-2783,,,,,,,,,Software,"Developer Platform, Enterprise Software, Software",,,,,,,,,,"Indianapolis, Indiana, United States",$100M to $500M,1992-01-01,year,"TA Associates, Charlesbank Capital Partners, Insight Partners, Thoma Bravo, Vista Equity Partners",https://www.linkedin.com/company/aptean
Domo,https://www.crunchbase.com/organization/domo,501-1000,Active,http://www.domo.com,info@domo.com,+1 801.899.1000,,,,,,,,,"Data and Analytics, Information Technology, Software","Analytics, Business Intelligence, Enterprise Software, Information Technology, SaaS, Software",97,22,Computing; Calculating,Scientific and technological services,44852100,USD,44852100,,,"American Fork, Utah, United States",$100M to $500M,2010-01-01,year,"Notable Capital, Fidelity, TPG, Dragoneer Investment Group, Alumni Ventures",https://www.linkedin.com/company/domo-inc-
Tricentis,https://www.crunchbase.com/organization/tricentis,1001-5000,Active,https://tricentis.com,office@tricentis.com,+1 650 383 8329,1,1,,,,,,,"Information Technology, Professional Services, Software","Business Process Automation (BPA), DevOps, Enterprise Software, Information Technology, Quality Assurance, Software",0,26,Computing; Calculating,Scientific and electric apparatus and instruments,23147374,USD,23147374,,,"Austin, Texas, United States",$100M to $500M,2007-01-01,year,"Wipro Ventures, Insight Partners, Claret Capital Partners, ViewPoint Capital Partners",http://www.linkedin.com/company/tricentis-technology-&-consulting-gmbh
Apptio,https://www.crunchbase.com/organization/apptio,501-1000,Active,http://www.apptio.com,info@apptio.com,(866) 470-0320,,,,,,,,,"Data and Analytics, Information Technology, Software","Analytics, Business Process Automation (BPA), Enterprise Software, Information Technology, SaaS, Software",5,5,Computing; Calculating,Scientific and technological services,40960050,USD,40960050,,,"Bellevue, Washington, United States",$100M to $500M,2007-11-01,day,"Employee Stock Option Fund, Hillman, Cisco, Madrona, Andreessen Horowitz",http://www.linkedin.com/company/apptio
Auth0,https://www.crunchbase.com/organization/auth0,501-1000,Active,https://auth0.com,info@auth0.com,(425) 312-6521,1,1,1,,,,,,"Information Technology, Privacy and Security, Software","Developer APIs, Enterprise Software, Identity Management, Information Technology, SaaS, Software",8,0,Computing; Calculating,,14586472,USD,14586472,,,"Bellevue, Washington, United States",$100M to $500M,2013-02-01,day,"Employee Stock Option Fund, Meritech Capital Partners, Telstra Ventures, Trinity Ventures, DTCP",http://www.linkedin.com/company/auth0
WP Engine,https://www.crunchbase.com/organization/wp-engine,1001-5000,Active,https://wpengine.com,press@wpengine.com,(877)973-6446,,,,,,,,,"Content and Publishing, Internet Services, Media and Entertainment, Software","Blogging Platforms, Content, Enterprise Software, Web Development, Web Hosting",0,24,,Scientific and technological services,,,,,,"Austin, Texas, United States",$100M to $500M,2010-03-01,day,"Silver Lake, Automattic, Guidepost Growth Equity, Capital Factory, Silverton Partners",http://www.linkedin.com/company/wp-engine
Stack Overflow,https://www.crunchbase.com/organization/stack-overflow,251-500,Active,http://www.stackoverflow.com,press@stackoverflow.com,+1 (212) 232-8280,,,,,,,,,"Administrative Services, Community and Lifestyle, Content and Publishing, Other, Software","Copywriting, Developer Tools, Enterprise Software, Knowledge Management, Q&A, Software",0,11,,Telecommunications,18000478,USD,18000478,,,"New York, New York, United States",$100M to $500M,2008-07-01,day,"Union Square Ventures, Andreessen Horowitz, Bezos Expeditions, Dharmesh Shah, Silver Lake Waterman",http://www.linkedin.com/company/stack-overflow
Egnyte,https://www.crunchbase.com/organization/egnyte,1001-5000,Active,https://www.egnyte.com,media@egnyte.com,1-877-734-6983,,,,,,,,,"Consumer Electronics, Data and Analytics, Hardware, Other, Software","Collaboration, Computer, Data Governance, Enterprise Software, File Sharing",18,6,,Scientific and electric apparatus and instruments,21505500,USD,21505500,,,"Mountain View, California, United States",$100M to $500M,2007-01-01,year,"Seagate Technology, Lumen Technologies, Polaris Partners, Floodgate, Google Ventures",https://www.linkedin.com/company/egnyte
Coveo,https://www.crunchbase.com/organization/coveo,251-500,Active,http://www.coveo.com/,info@coveo.com,(418) 263-1111,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Science and Engineering, Software","Artificial Intelligence (AI), Developer Platform, Enterprise Software, Information Technology, Search Engine",5,5,,Scientific and technological services,6674159,USD,6674159,,,"Quebec, Quebec, Canada",$100M to $500M,2005-01-01,year,"BDC Venture Capital, Fonds de solidarité FTQ, Access Capital, Investissement Quebec, BDC Capital Corporation",http://www.linkedin.com/company/coveo/
Tealium,https://www.crunchbase.com/organization/tealium,501-1000,Active,http://www.tealium.com,info@tealium.com,+1 858  779 1344,,,,,,,,,"Data and Analytics, Information Technology, Sales and Marketing, Software","Analytics, Data Integration, Developer APIs, Enterprise Software, Marketing",66,9,Computing; Calculating,Advertising; business,19175207,USD,19175207,,,"San Diego, California, United States",$100M to $500M,2008-01-01,year,"Silver Lake, Bain Capital Ventures, Bain Capital, Georgian, Industry Ventures",http://www.linkedin.com/company/tealium
Kyriba,https://www.crunchbase.com/organization/kyriba,501-1000,Active,http://www.kyriba.com,info-usa@kyriba.com,858-210-3560,,,,,,,,,"Financial Services, Payments, Professional Services, Software","Enterprise Software, Finance, Financial Services, FinTech, Payments, Risk Management, SaaS, Software",1,7,Computing; Calculating,Scientific and electric apparatus and instruments,42003900,USD,42003900,,,"San Diego, California, United States",$100M to $500M,2000-01-01,year,"Coface, HSBC, Bpifrance, IRIS, Sumeru Equity Partners",http://www.linkedin.com/company/kyriba-corporation
Reputation,https://www.crunchbase.com/organization/reputation-com,501-1000,Active,http://www.reputation.com,press@reputation.com,+1-800-888-0924,,,,,,,,,"Data and Analytics, Information Technology, Internet Services, Media and Entertainment, Sales and Marketing, Software","Analytics, Enterprise Software, Internet, Reputation, SaaS, SEO, Social Media",54,9,Computing; Calculating,Scientific and technological services,,,,,,"San Ramon, California, United States",$100M to $500M,2006-01-01,year,"Marlin Equity Partners, Industry Ventures, August Capital, Icon Ventures, Kleiner Perkins",https://www.linkedin.com/company/reputation-com
Relativity,https://www.crunchbase.com/organization/kcura,1001-5000,Active,http://www.relativity.com,sales@relativity.com,(312) 263-1177,3,3,,,,,,,"Consumer Electronics, Hardware, Information Technology, Internet Services, Professional Services, Software","Computer, Ediscovery, Enterprise Software, Information Technology, Legal, Legal Tech, Software",8,4,Computing; Calculating,Scientific and electric apparatus and instruments,201228,USD,201228,,,"Chicago, Illinois, United States",$100M to $500M,2001-01-01,year,"Silver Lake, ICONIQ Growth, Permira",https://www.linkedin.com/company/relativityhq
Nextiva,https://www.crunchbase.com/organization/nextiva,1001-5000,Active,http://www.nextiva.com,info@Nextiva.com,800-799-0600,,,,,,,,,"Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Software","Enterprise Software, SaaS, Unified Communications, Video Conferencing, VoIP",48,63,Electric Communication Technique,Telecommunications,45170924,USD,45170924,,,"Scottsdale, Arizona, United States",$100M to $500M,2006-04-01,day,Goldman Sachs Asset Management,https://www.linkedin.com/company/nextiva
Docebo,https://www.crunchbase.com/organization/docebo,501-1000,Active,http://www.docebo.com,info@docebo.com,800.681.4601,,,,,,,,,"Education, Software","Corporate Training, EdTech, Education, Enterprise Software, SaaS, Software, Training",,,,,11026792,USD,11026792,,,"Toronto, Ontario, Canada",$100M to $500M,2005-03-25,day,"Klass Capital, Seeweb Srl, Principia SGR",http://www.linkedin.com/company/docebo-srl
BigCommerce,https://www.crunchbase.com/organization/bigcommerce,1001-5000,Active,http://www.bigcommerce.com,sales@bigcommerce.com,+1 888 248 9325,,,,,,,,,"Commerce and Shopping, Professional Services, Software","Business Development, E-Commerce, Enterprise Software, SaaS, Software",2,0,Computing; Calculating,,43803300,USD,43803300,,,"Austin, Texas, United States",$100M to $500M,2009-01-01,day,"Notable Capital, Floodgate, General Catalyst, Goldman Sachs, Telstra Ventures",https://www.linkedin.com/company/bigcommerce
Quickbase,https://www.crunchbase.com/organization/quickbase,501-1000,Active,http://quickbase.com/,,,,,,,,,,,"Apps, Data and Analytics, Information Technology, Internet Services, Mobile, Software","Apps, Business Process Automation (BPA), Data Integration, Enterprise Software, Information Technology, Internet, IT Management, Mobile Apps, Software, Task Management",7,17,Computing; Calculating,Scientific and technological services,11409617,USD,11409617,,,"Boston, Massachusetts, United States",$100M to $500M,1999-01-01,day,"Welsh Carson Anderson & Stowe, Vista Equity Partners",https://www.linkedin.com/company/quickbase/
Appfire Technologies,https://www.crunchbase.com/organization/appfire,501-1000,Active,https://www.appfire.com/,Sales@Appfire.com,+1 781-444-5700,,,,,,,,,"Apps, Information Technology, Software","Enterprise Applications, Enterprise Software, Information Technology, Software",0,10,,Scientific and technological services,7715791,USD,7715791,,,"Burlington, Massachusetts, United States",$100M to $500M,2005-01-01,year,"TA Associates, Silversmith Capital Partners",https://www.linkedin.com/company/appfire/
Stem,https://www.crunchbase.com/organization/stem,101-250,Active,http://www.stem.com,hello@stem.com,(415)937-7836,,,,,,,,,"Energy, Information Technology, Software, Sustainability","Energy Efficiency, Enterprise Software, Information Services, Information Technology",3,5,Generation; Conversion Or Distribution Of Electric Power,Advertising; business,54447000,USD,54447000,,,"Millbrae, California, United States",$100M to $500M,2009-01-01,year,"Elemental Excelerator, Iberdrola, Adage Capital Management, GE Ventures, Mitsui & Co",https://www.linkedin.com/company/stem-inc-
