Organization Name,Organization Name URL,Number of Employees,Operating Status,Website,Contact Email,Phone Number,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),Number of Alumni,Industry Groups,Industries,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),Number of Private Notes,Tags,Headquarters Location,Estimated Revenue Range,Founded Date,Founded Date Precision,Top 5 Investors,LinkedIn
Bharti Infratel Limited,https://www.crunchbase.com/organization/bharti-infratel-limited,5001-10000,Active,http://www.bharti-infratel.com,,01146666100,,,,,,,,,"Hardware, Other","Communications Infrastructure, Infrastructure",,,,,,,,,,"Gurgaon, Haryana, India",$1B to $10B,2006-01-01,year,"Canada Pension Plan Investment Board, Kohlberg Kravis Roberts",https://www.linkedin.com/company/bharti-infratel-limited
BOS Better On-Line Solutions,https://www.crunchbase.com/organization/bos-better-on-line-solutions,51-100,Active,https://www.boscom.com,sales@boscom.com,+972 3-954-1000,1,1,,,,,,,"Hardware, Software, Transportation","Communications Infrastructure, Enterprise Software, Supply Chain Management",,,,,,,,,,"Rishon Le Zion, HaMerkaz, Israel",$10M to $50M,1990-01-01,year,"Telegraph Hill Capital, M.D. Sass, TDA Capital Partners, Suny Electronic, Dovrat & Co.",https://www.linkedin.com/company/bos
Obelisk Group,https://www.crunchbase.com/organization/obelisk-group,251-500,Active,http://www.obelisk.com/,infosa@obelisk.com,+3530494371044,,,,,,,,,"Energy, Hardware, Sustainability","Communications Infrastructure, Energy, Renewable Energy, Telecommunications",,,,,,,,,,"Cavan, Cavan, Ireland",$10M to $50M,1996-01-01,year,"Development Capital, BMS Finance",https://www.linkedin.com/company/obelisk
Olive Communications,https://www.crunchbase.com/organization/olive-communications,51-100,Active,http://www.olive.co.uk/,info@olive.co.uk,+02036753000,,,,,,,,,"Hardware, Information Technology, Internet Services, Mobile, Professional Services","Business Development, Cloud Data Services, Communications Infrastructure, Consulting, Information Technology, Mobile, Telecommunications",,,,,,,,,,"High Wycombe, Buckinghamshire, United Kingdom",$1M to $10M,2002-01-01,year,"Business Growth Fund, Barclays Corporate Banking",https://www.linkedin.com/company/olive-communications-uk
Shanghai Jihe Information Technology,https://www.crunchbase.com/organization/shanghai-jihe-information-technology,101-250,Active,http://www.ghz-tech.com/,bd@ghz-tech.com,130-6289-0410,,,,,,,,,"Hardware, Information Technology, Internet Services","Communications Infrastructure, Information and Communications Technology (ICT), Information Technology, Internet, Telecommunications",,,,,,,,,,"Shanghai, Virginia, United States",,2019-02-13,day,"Shanghai Wanlu Investment, Value Capital",
Suitepad,https://www.crunchbase.com/organization/suitepad,51-100,Active,http://www.suitepad.de,info@suitepad.de,+49 30 319 850 000,,,,,,,,,"Hardware, Sales and Marketing, Travel and Tourism","Communications Infrastructure, Digital Marketing, Hospitality, Hotel",0,1,,Scientific and electric apparatus and instruments,1053618,USD,1053618,,,"Berlin, Berlin, Germany",,2012-01-01,year,"IBB Ventures, Riverside Acceleration Capital, Target Partners, KIZOO Technology Capital, HOWZAT Partners",https://www.linkedin.com/company/suitepad-gmbh
Habesis,https://www.crunchbase.com/organization/habesis,51-100,Active,http://www.habesis.com.tr,habesis@habesis.com.tr,0312-447-1779,,,,,,,,,"Administrative Services, Consumer Electronics, Energy, Hardware, Manufacturing, Mobile, Other, Privacy and Security, Science and Engineering","Communications Infrastructure, Electrical Distribution, Electronics, Industrial Automation, Project Management, Security, Wireless",,,,,,,,,,"Ankara, Ankara, Turkey",$10M to $50M,2015-12-27,day,Gökhan Til,https://www.linkedin.com/mwlite/company/habesis-group-ltd-
WiSilica,https://www.crunchbase.com/organization/wisilica,51-100,Active,http://www.wisilica.com/,info@wisilica.com,+919744485391,,,,,,,,,"Consumer Electronics, Hardware, Other","Communications Infrastructure, Consumer Electronics, Infrastructure",21,4,Electric Communication Technique,Scientific and technological services,1956670,USD,1956670,,,"Laguna Hills, California, United States",$1M to $10M,2013-01-01,year,"FIRSTFLOOR CAPITAL, Aurotek",https://www.linkedin.com/company/wisilica
WPCS International,https://www.crunchbase.com/organization/wpcs-international,251-500,Closed,http://www.wpcs.com,info@wpcs.com,,,,,,,,,,"Consumer Electronics, Energy, Hardware, Other","Communications Infrastructure, Consumer Electronics, Electronics, Energy, Service Industry, Telecommunications",,,,,1372434,USD,1372434,,,"Exton, Pennsylvania, United States",,1997-01-01,year,,http://www.linkedin.com/company/wpcs-international
Fieldy,https://www.crunchbase.com/organization/fieldy-a82a,101-250,Active,https://markhub-e9e66.web.app/#/,,,,,,,,,,,"Data and Analytics, Design, Hardware, Information Technology, Software","Communications Infrastructure, Data Center, Data Visualization",,,,,,,,,,"Seongdong, Kyonggi-do, South Korea",,2021-09-30,day,Dohe Korea,https://www.linkedin.com/company/transit-everything
Rural Telecommunications of America,https://www.crunchbase.com/organization/rural-telecommunications-of-america,51-100,Active,https://www.rtatel.com/,info@rtatel.com.com,+8337824255,,,,,,,,,"Hardware, Information Technology","Communications Infrastructure, Information Technology, Telecommunications",,,,,104143,USD,104143,,,"Houston, Texas, United States",,2018-01-01,year,,https://www.linkedin.com/company/rta4all/
RiT Technologies Ltd.,https://www.crunchbase.com/organization/rit-technologies-ltd,51-100,Active,http://www.rittech.com,mkt@rittech.com,972 77 270 7270,,,,,,,,,"Hardware, Information Technology, Privacy and Security","Communications Infrastructure, Data Center, Security",,,,,,,,,,"Tel Aviv, Tel Aviv, Israel",$1M to $10M,1989-01-01,year,,https://www.linkedin.com/company/200833?trk=tyah&trkInfo=clickedVertical%3Acompany%2Cidx%3A2-1-2%2CtarId%3A1427196602502%2Ctas%3Arit+tech
Sckipio Technologies,https://www.crunchbase.com/organization/sckipio,101-250,Closed,http://www.sckipio.com,info@sckipio.com,+972722502100,,,,,,,,,"Consumer Electronics, Hardware, Science and Engineering","Communications Infrastructure, Electronics, Semiconductor, Telecommunications",26,0,Electric Communication Technique,,,,,,,"Ramat Gan, Tel Aviv, Israel",$10M to $50M,2012-01-01,year,"Kreos Capital, Genesis Partners, Amiti Ventures, Intel Capital, Gemini Israel Ventures",http://www.linkedin.com/company/sckipio
MAP Group,https://www.crunchbase.com/organization/map-group,1001-5000,Active,http://www.mapgroupuk.com/,enquiries@mapgroupuk.com,+44 800 408 2015,,,,,,,,,"Consumer Electronics, Hardware","Communications Infrastructure, Electronics",,,,,719632,USD,719632,,,"Stockton-on-tees, Stockton-on-Tees, United Kingdom",,1993-09-01,month,ThinCats,https://www.linkedin.com/company/map-group-uk-/
Redwood Technologies Group,https://www.crunchbase.com/organization/redwood-technologies-group,101-250,Active,http://www.redwoodtech.com/,,+[44] (0) 1344 304344,,,,,,,,,"Financial Services, Government and Military, Hardware, Information Technology, Mobile, Payments, Privacy and Security","Communications Infrastructure, Financial Services, Government, Mobile, Network Security, Payments, Telecommunications",,,,,,,,,,"Bracknell, Bracknell Forest, United Kingdom",$1M to $10M,1993-01-01,year,Scottish Equity Partners,https://www.linkedin.com/company/redwood-technologies/
Atrinet,https://www.crunchbase.com/organization/atrinet,51-100,Active,https://www.atrinet.com/,contact@atrinet.com,+9720778066900,,,,,,,,,"Hardware, Information Technology, Professional Services, Software","Communications Infrastructure, Consulting, Information Technology, Satellite Communication, Software",,,,,,,,,,"Hod Hasharon, HaMerkaz, Israel",$10M to $50M,2013-01-01,year,"Verso Capital, InovGate",https://www.linkedin.com/company/atrinet
UNIVRS,https://www.crunchbase.com/organization/univrs,10001+,Active,https://univrs.jp/,,,,,,,,,,,"Gaming, Hardware, Media and Entertainment, Music and Audio","Communications Infrastructure, Content, Music, Video Games",1,0,Sports; Games; Amusements,,,,,,,"Tokyo, Tokyo, Japan",,2016-07-01,month,"CAMPFIRE, Altplus, Kickstarter, Media Do, NHN JAPAN",https://www.linkedin.com/company/expvr/
Advance,https://www.crunchbase.com/organization/advance-91f0,10001+,Active,https://www.advance.com,advance@advance.net,718-981-1234,19,26,3,8,,,,,"Content and Publishing, Education, Financial Services, Hardware, Internet Services, Lending and Investments, Media and Entertainment","Communications Infrastructure, Digital Media, Education, Impact Investing, Media and Entertainment, News, Social Media, Social News",9,255,Computing; Calculating,Education; entertainment,226952434,USD,226952434,,,"New York, New York, United States",$1B to $10B,1922-01-01,year,,https://www.linkedin.com/company/advance-family-of-companies
Ruixin Special Optical Fiber,https://www.crunchbase.com/organization/ruixin-special-optical-fiber,51-100,Active,https://www.brightcore.com.cn,sales@brightcore.com.cn,+86 027-87920250,,,,,,,,,"Hardware, Internet Services, Manufacturing","Communications Infrastructure, Internet, Manufacturing, Optical Communication",,,,,,,,,,"Wuhan, Hubei, China",,2013-10-01,month,Wuhan Raycus Fiber Laser Technologies,
Parsek d.o.o.,https://www.crunchbase.com/organization/parsek-d-o-o,51-100,Active,http://parsek.com,info@parsek.net,+386 1 479 04 80,,,,,,,,,"Hardware, Information Technology, Internet Services, Sales and Marketing","Communications Infrastructure, Digital Marketing, Information Technology, Internet, Telecommunications",,,,,,,,,,"Ljubljana, Ljubljana Urban Commune, Slovenia",$10M to $50M,1999-01-01,year,3TS Capital Partners,https://www.linkedin.com/company-beta/1574898/?
Intelsat,https://www.crunchbase.com/organization/intelsat,1001-5000,Active,http://www.intelsat.com,,+352 27 84 16 00,7,8,4,,,,,,Hardware,"Communications Infrastructure, Satellite Communication, Telecommunications",0,15,,Telecommunications,155895338,USD,155895338,,,"Mclean, Virginia, United States",$500M to $1B,1964-01-01,year,Unison Capital,http://www.linkedin.com/company/intelsat
eMed,https://www.crunchbase.com/organization/emed-technologies,51-100,Active,https://www.emed.com/,,,,,,,,,,,"Hardware, Health Care, Internet Services, Software","Communications Infrastructure, Health Care, Internet, Software",,,,,1215546,USD,1215546,,,"Miami, Florida, United States",,1992-01-01,year,"SV Health Investors, Boston Millennia Partners, Seaflower Ventures",https://www.linkedin.com/company/emeddigitalhealthcare/
TRI-LIGHT,https://www.crunchbase.com/organization/tri-light,101-250,Active,http://www.tri-light.net/,elle.chen@tri-light.net,027-8669-8883,,,,,,,,,"Hardware, Manufacturing","Communication Hardware, Communications Infrastructure, Manufacturing, Optical Communication",,,,,,,,,,"Wuhan, Hubei, China",,2012-08-07,day,,https://www.linkedin.com/company/tri-light-wuhan-electronics-technology
Virsae,https://www.crunchbase.com/organization/virsae,101-250,Active,https://www.virsae.com,INFO@VIRSAE.COM,800 248 7080,,,,,,,,,"Hardware, Information Technology","Communications Infrastructure, Information Technology, Telecommunications",,,,,,,,,,"North Shore, Auckland, New Zealand",Less than $1M,2013-01-01,year,Darby Capital Partners,https://www.linkedin.com/company/virsae
Aligned,https://www.crunchbase.com/organization/aligned-dd2b,251-500,Active,http://www.aligneddc.com,sales@aligneddc.com,+1 833 425 4463,1,1,1,,,,,,"Hardware, Information Technology, Internet Services","Cloud Infrastructure, Communications Infrastructure, Data Center, Telecommunications",,,,,,,,,,"Plano, Texas, United States",$1M to $10M,2013-01-01,year,"Mubadala, Blackstone Credit",https://www.linkedin.com/company/aligned-energy
Forsta,https://www.crunchbase.com/organization/forsta-1603,501-1000,Active,https://www.forsta.com/,,+1 212 660 1800,,,,,,,,,"Hardware, Information Technology, Other, Professional Services, Software","Communications Infrastructure, Customer Service, Information Technology, Software",,,,,,,,,,"Portland, Oregon, United States",$50M to $100M,1990-01-01,year,,https://www.linkedin.com/company/forstainfo/about/
General Tech,https://www.crunchbase.com/organization/general-technology,51-100,Active,http://generaltech.co.id,mail@generaltech.co.id,,1,1,1,,,,,,"Apps, Data and Analytics, Hardware, Information Technology, Internet Services, Mobile, Professional Services, Software","Big Data, Communications Infrastructure, Consulting, Information Technology, Internet, IT Infrastructure, Mobile Apps",,,,,,,,,,"Jakarta, Jakarta Raya, Indonesia",,2012-01-01,day,,https://www.linkedin.com/company/general-technology-inc/
Unify,https://www.crunchbase.com/organization/unify-gmbh-co-kg,1001-5000,Active,http://www.unify.com/us/,,(180) 031-0630,,,,,,,,,"Hardware, Other, Software","Collaboration, Communications Infrastructure, Software",,,,,196452802,USD,196452802,,,"Irving, Texas, United States",$500M to $1B,2008-07-01,month,,http://www.linkedin.com/company/unifyco
CommScope,https://www.crunchbase.com/organization/commscope-enterprise-solutions,10001+,Active,http://www.commscope.com,publicrelations@commscope.com,828-324-2200,,,,,,,,,"Hardware, Media and Entertainment, Software, Video","Broadcasting, Communication Hardware, Communications Infrastructure, Hardware, Software, Telecommunications",491,123,Basic Electric Elements,Scientific and electric apparatus and instruments,,,,,,"Hickory, North Carolina, United States",$1B to $10B,1976-01-01,year,,http://www.linkedin.com/company/commscope
Text,https://www.crunchbase.com/organization/livechatsoftware,101-250,Active,https://text.com,support@text.com,(617) 275-2400,,,,,,,,,"Commerce and Shopping, Data and Analytics, Hardware, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Other, Professional Services, Software","Analytics, Communications Infrastructure, Customer Service, E-Commerce, Internet, Messaging, SaaS, Social Media, Software",4,2,,Advertising; business,3015387,USD,3015387,,,"Wroclaw, Dolnoslaskie, Poland",$50M to $100M,2002-01-01,year,,https://www.linkedin.com/company/text
CHEERZING,https://www.crunchbase.com/organization/cheerzing,101-250,Closed,http://www.cheerzing.com,,86-592-5950030,,,,,,,,,"Hardware, Information Technology, Mobile","Communications Infrastructure, Information Technology, Wireless",,,,,,,,,,"Xiamen, Fujian, China",,2014-04-15,day,,
Garena,https://www.crunchbase.com/organization/garena-fe35,10001+,Active,https://www.garena.sg/,896.0248.469@gmail.com,896.0248.469,8,8,6,1,,,,,"Gaming, Hardware","Communications Infrastructure, Gaming, Online Games",,,,,,,,,,"Singapore, Central Region, Singapore",$1B to $10B,2009-01-01,year,Keystone Capital,https://www.linkedin.com/company/garena/
Intrado,https://www.crunchbase.com/organization/intrado,10001+,Active,https://www.intrado.com/,info@intrado.com,720-494-5800,,,,,,,,,"Consumer Electronics, Government and Military, Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Privacy and Security, Software","Communications Infrastructure, Consumer Electronics, Information Technology, Network Security, Public Safety, Telecommunications, Virtual Reality, VoIP",5,0,Electric Communication Technique,,145864257,USD,145864257,,,"Longmont, Colorado, United States",$1B to $10B,1979-01-01,year,Boston Millennia Partners,https://www.linkedin.com/company/intrado-corp
Brabbler,https://www.crunchbase.com/organization/brabbler,51-100,Active,https://www.brabbler.ag,contact@brabbler.ag,+49 89 95 45 94 7-0,,,,,,,,,"Hardware, Information Technology, Internet Services","Communications Infrastructure, Information Technology, Internet",,,,,224333,USD,224333,,,"Munich, Bayern, Germany",,2015-01-01,year,,https://www.linkedin.com/company/brabbler-secure-message-and-data-exchange-aktiengesellschaft
Bluehost,https://www.crunchbase.com/organization/bluehost,501-1000,Active,http://www.bluehost.com/,social@bluehost.com,(888) 401-4678,,,,,,,,,"Commerce and Shopping, Hardware, Information Technology, Internet Services","Communications Infrastructure, E-Commerce, Information Technology, Internet, Internet of Things, Web Hosting",0,7,,Scientific and technological services,,,,,,"Orem, Utah, United States",$100M to $500M,2003-01-01,year,,https://www.linkedin.com/company/bluehost-com
ZED-3,https://www.crunchbase.com/organization/zed-3,251-500,Active,http://www.zed-3.com,,010-6269-1129,,,,,,,,,"Hardware, Manufacturing","Communication Hardware, Communications Infrastructure, Hardware, Manufacturing",,,,,,,,,,"Haidian, Beijing, China",$1M to $10M,2005-03-23,day,"TusStar, Gener Tech, Beijing Jiaxun Feihong Electrical Co, Zhongliang Qihuo",https://www.linkedin.com/company/zed-3-technologies-beijing-limited
Nova Labs,https://www.crunchbase.com/organization/nova-labs,51-100,Active,https://nova.xyz,,,,,,,,,,,"Hardware, Mobile, Other","Communications Infrastructure, Infrastructure, Wireless",,,,,,,,,,"San Francisco, California, United States",,2013-01-01,year,,https://www.linkedin.com/company/novaxyz
Next Fifteen Communications Group,https://www.crunchbase.com/organization/next-fifteen-communications-group,1001-5000,Active,https://www.next15.com/,IChan@huntsmanag.com,+44 (207) 908 -6444,2,3,2,,,,,,"Advertising, Hardware, Other, Sales and Marketing","Advertising, B2B, Communications Infrastructure, Public Relations",0,19,,Advertising; business,25835281,USD,25835281,,,"London, England, United Kingdom",$500M to $1B,1981-01-01,year,,https://www.linkedin.com/company/next-fifteen-communications-group-plc/
Tangoe,https://www.crunchbase.com/organization/tangoe,1001-5000,Active,http://www.tangoe.com,info@tangoe.com,(120) 385-9930,,,,,,,,,"Hardware, Other, Software","Communications Infrastructure, Enterprise Software, Service Industry, Software",18,0,Electric Communication Technique,,26666546,USD,26666546,,,"Orange, Connecticut, United States",$100M to $500M,2000-01-01,year,"Edison Partners, Investor Growth Capital Limited, North Atlantic Capital, Axiom Ventures, ORIX Venture Finance",http://www.linkedin.com/company/tangoe
Saudi Telecom Company,https://www.crunchbase.com/organization/stc-saudi-telecom-co,10001+,Active,http://www.stc.com.sa,,+966 11 455 5555,2,2,2,,,,,,"Hardware, Media and Entertainment, Mobile, Other","Communications Infrastructure, Digital Entertainment, Digital Media, Mobile, Service Industry, Telecommunications",0,1,,Telecommunications,,,,,,"Riyadh, Ar Riyad, Saudi Arabia",$10B+,1998-01-01,year,,https://www.linkedin.com/company/stc
33e9.com,https://www.crunchbase.com/organization/33e9-com,251-500,Active,http://www.33e9.com,,4007-168-339,,,,,,,,,"Hardware, Information Technology, Professional Services","Business Development, Communications Infrastructure, Information Services",,,,,,,,,,"Nanshanqu, Guangdong, China",,2000-12-01,day,"Ivy Capital, SZ Capital, Pengde Chuangtou, Huibo Chengzhang Venture Capital",https://www.linkedin.com/company/33e9.com
Itron,https://www.crunchbase.com/organization/itron,10001+,Active,http://www.itron.com,,3609060622,1,1,,,,,,,"Energy, Government and Military, Hardware, Information Technology, Manufacturing, Natural Resources, Science and Engineering, Software, Sustainability","Advanced Materials, Clean Energy, Communications Infrastructure, Energy, Energy Management, GovTech, Oil and Gas, Software, Water",625,45,Electric Communication Technique,Scientific and electric apparatus and instruments,135670607,USD,135670607,,,"Liberty Lake, Washington, United States",$1B to $10B,1977-01-01,year,,https://www.linkedin.com/company/itroninc/
Weibit Technology,https://www.crunchbase.com/organization/weway,101-250,Active,http://www.vibeac.com,admin@vibeac.com,400-833-5663,,,,,,,,,"Blockchain and Cryptocurrency, Hardware, Other","Blockchain, Communications Infrastructure, Hardware",,,,,,,,,,"Shenzhen, Guangdong, China",,2014-12-01,day,"Shenzhen Capital Group, Guangdong Technology Financial Group, Allwinner Technology, Houqian Touzi, Tianyi Chuangtou",
Enmedio,https://www.crunchbase.com/organization/enmedio,101-250,Active,https://enmedio.com,info@enmedio.com.co,(571)211-7350,,,,,,,,,"Hardware, Internet Services, Media and Entertainment, Video","Broadcasting, Communications Infrastructure, Digital Media, Social Media, Telecommunications",,,,,,,,,,"Bogotá, Distrito Especial, Colombia",,2006-01-01,year,Axon Partners Group,https://www.linkedin.com/company/enmedio-s.a
ORBCOMM,https://www.crunchbase.com/organization/orbcomm,1001-5000,Active,http://www.orbcomm.com/,sales@orbcomm.com,(703) 433-6300,,,,,,,,,"Hardware, Information Technology, Privacy and Security, Software","Communications Infrastructure, Developer Tools, Information Technology, Security, Telecommunications",34,13,Testing,Scientific and electric apparatus and instruments,12965770,USD,12965770,,,"Rochelle Park, New Jersey, United States",$100M to $500M,1993-01-01,year,"Northwood Ventures, Ridgewood Capital, OHB Venture Capital, Pacific Corporate Group, Torch Hill Investment Partners",http://www.linkedin.com/company/orbcomm
Galgus,https://www.crunchbase.com/organization/galgus-maximizing-wireless-performance,51-100,Active,http://www.galgus.net/,hello@galgus.net,+34955382328,,,,,,,,,"Hardware, Internet Services, Mobile, Software","Communications Infrastructure, Embedded Software, Internet of Things, Software, Telecommunications, Wireless",9,3,Electric Communication Technique,Scientific and electric apparatus and instruments,580270,USD,580270,,,"Camas, Andalucia, Spain",,2013-04-14,day,"Wayra, Alma Mundi Ventures, GoHub Ventures, Conexo Ventures, GED Capital",https://www.linkedin.com/company/galgus
U&Me Messenger,https://www.crunchbase.com/organization/u-me,101-250,Active,http://www.uandme.org/,support@uandme.org,1(800) 221-66,,,,,,,,,"Commerce and Shopping, Hardware, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Mobile","Communications Infrastructure, Digital Media, E-Commerce, Messaging, Mobile",,,,,,,,,,"Kuala Lumpur, Kuala Lumpur, Malaysia",$1M to $10M,2013-10-07,day,,http://www.linkedin.com/company/u&me-communication-app
Tata Group,https://www.crunchbase.com/organization/tata-group,10001+,Active,http://www.tata.com,info@tata.com,+918540942216,6,7,3,,,,,,"Hardware, Information Technology, Media and Entertainment, Other","Communications Infrastructure, Information Technology, Infrastructure, Performing Arts",0,45,,Scientific and technological services,,,,,,"Mumbai, Maharashtra, India",$100M to $500M,1868-01-01,year,,https://www.linkedin.com/company/tata-companies
Alphawave Semi,https://www.crunchbase.com/organization/alphawave-semi,501-1000,Active,https://awavesemi.com/,info@awavesemi.com,+44 0 207 717 5877,,,,,,,,,"Hardware, Manufacturing, Science and Engineering","Communications Infrastructure, Manufacturing, Semiconductor",0,2,,Scientific and electric apparatus and instruments,,,,,,"London, England, United Kingdom",$100M to $500M,2017-01-01,year,,https://www.linkedin.com/company/awavesemi/
Pinpoint,https://www.crunchbase.com/organization/pinpoint-ac39,51-100,Active,https://www.pinpointhq.com,tom.hacquoil@pinpointhq.com,+44 20 3608-5943,,,,,,,,,"Hardware, Other, Software","Communications Infrastructure, Product Management, Service Industry, Software",,,,,,,,,,"St. Helier, NA - Jersey, Jersey",$10M to $50M,2018-02-01,day,,https://www.linkedin.com/company/pinpointhq/
International Communications Corp,https://www.crunchbase.com/organization/international-communications-corp,51-100,Active,http://intcomcorp.com,sales@intcomcorp.com,(951) 934-0531,,,,,,,,,"Hardware, Information Technology, Mobile, Privacy and Security","Communications Infrastructure, Network Security, Wireless",2,5,Electric Communication Technique,Scientific and electric apparatus and instruments,2768171,USD,2768171,,,"Riverside, California, United States",$10M to $50M,2010-01-01,year,,https://www.linkedin.com/company/international-communications-corporation
EXA Infrastructure,https://www.crunchbase.com/organization/exa-infrastructure,251-500,Active,https://exainfra.net,info@exainfra.net,+44 333 444 1018,,,,,,,,,"Hardware, Other","Communications Infrastructure, Infrastructure, Telecommunications",0,0,,Building; repairs,,,,,,"London, England, United Kingdom",$100M to $500M,2021-01-01,year,,https://www.linkedin.com/company/exa-infrastructure
JMA Wireless,https://www.crunchbase.com/organization/jma-wireless,501-1000,Active,http://www.jmawireless.com/,customerservice@jmawireless.com,1(315) 431-7100,,,,,,,,,"Hardware, Mobile","Communications Infrastructure, Wireless",,,,,26847089,USD,26847089,,,"Liverpool, New York, United States",$1M to $10M,2000-01-01,year,,https://www.linkedin.com/company/jmawireless
IPC Systems,https://www.crunchbase.com/organization/ipc-systems,1001-5000,Active,http://www.ipc.com,info@ipc.com,(201)253-2000,1,1,1,,,,,,"Financial Services, Hardware, Lending and Investments","Communications Infrastructure, Financial Services, Telecommunications, Trading Platform",,,,,25872669,USD,25872669,,,"Alpharetta, Georgia, United States",,1973-01-01,year,,https://www.linkedin.com/company/ipc-systems-inc-
Altice USA,https://www.crunchbase.com/organization/altice-usa,10001+,Active,http://www.alticeusa.com,nick.brown@altice.net,+41 79 720 15 03,1,1,,,,,,,Hardware,Communications Infrastructure,,,,,2360540,USD,2360540,,,"Bethpage, New York, United States",$1B to $10B,2015-09-14,day,"BC Partners, Canada Pension Plan Investment Board",https://www.linkedin.com/company/altice-usa/
Elektrobit,https://www.crunchbase.com/organization/elektrobit,1001-5000,Closed,http://www.elektrobit.com/,,+358 40 3442000,,,,,,,,,"Hardware, Other, Software","Communications Infrastructure, Service Industry, Software, Telecommunications",,,,,58732959,USD,58732959,,,"Oulu, Oulu, Finland",$500M to $1B,1985-01-01,year,,https://www.linkedin.com/company/elektrobit-eb
MetTel,https://www.crunchbase.com/organization/mettel,501-1000,Active,http://mettel.net/,engage@mettel.net,(212) 607-2000,1,1,,,,,,,Hardware,"Communications Infrastructure, Telecommunications",,,,,25506524,USD,25506524,,,"New York, New York, United States",$1B to $10B,1996-01-01,year,,https://www.linkedin.com/company/mettel/
Heavy Construction Systems Specialists,https://www.crunchbase.com/organization/heavy-construction-systems-specialists,251-500,Active,https://www.hcss.com/,info@hcss.com,(713)270-4000,,,,,,,,,"Hardware, Professional Services, Real Estate, Software","Communications Infrastructure, Construction, Consulting, Software",0,2,,Scientific and electric apparatus and instruments,7293275,USD,7293275,,,"Sugar Land, Texas, United States",$50M to $100M,1986-01-01,year,,https://www.linkedin.com/company-beta/28223/
Pexip,https://www.crunchbase.com/organization/pexip,501-1000,Active,http://www.pexip.com/,info@pexip.com,844-504-5324,,,,,,,,,"Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Software","Communications Infrastructure, Meeting Software, Software, Video Conferencing",21,7,Electric Communication Technique,Telecommunications,15841284,USD,15841284,,,"Lysaker, Akershus, Norway",$50M to $100M,2012-01-01,day,TD Veen,http://www.linkedin.com/company/pexip
NCS Group,https://www.crunchbase.com/organization/ncs-group,10001+,Active,https://www.ncs.co,sales@ncsi.com.cn,(65) 6556 -8000,,,,,,,,,"Hardware, Information Technology, Media and Entertainment, Other, Professional Services, Science and Engineering, Software","Advice, Communications Infrastructure, Consulting, Enterprise, Information Technology, Robotics, Telecommunications",,,,,,,,,,"Singapore, Central Region, Singapore",$1B to $10B,1981-01-01,year,,https://www.linkedin.com/company/ncs-group
Inteliquent,https://www.crunchbase.com/organization/inteliquent,501-1000,Active,http://www.inteliquent.com,info@inteliquent.com,855-404-4768,1,1,,,,,,,"Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Mobile, Software","Communications Infrastructure, IaaS, PaaS, Telecommunications, VoIP, Wireless",10,5,Electric Communication Technique,Telecommunications,19804318,USD,19804318,,,"Chicago, Illinois, United States",$500M to $1B,1997-01-01,year,"DCM Ventures, GTCR, Greenspring Associates, New Enterprise Associates, Wasatch Advisors",http://www.linkedin.com/company/inteliquent
Encompass Digital Media,https://www.crunchbase.com/organization/encompass-digital-media,1001-5000,Active,http://www.encompass.tv,jsouthern@encompass.tv,6784216725,,,,,,,,,"Content and Publishing, Hardware, Media and Entertainment, Video","Broadcasting, Communications Infrastructure, Digital Media, News, Video Streaming",0,1,,Scientific and technological services,9127550,USD,9127550,,,"Atlanta, Georgia, United States",$10M to $50M,2007-01-01,year,Wasserstein & Co.,http://www.linkedin.com/company/encompass-digital-media-inc.
Lightpath,https://www.crunchbase.com/organization/cablevision-lightpath,251-500,Active,https://lightpathfiber.com/,LPmarketing@lightpathfiber.com,877-544-4872,,,,,,,,,"Hardware, Information Technology, Internet Services, Messaging and Telecommunications","Communications Infrastructure, Telecommunications, VoIP",,,,,545119,USD,545119,,,"Jericho, New York, United States",$50M to $100M,1989-01-01,year,Morgan Stanley Infrastructure Partners,https://www.linkedin.com/company/lightpath
OSG Billing Services,https://www.crunchbase.com/organization/osg-billing-services,1001-5000,Active,http://www.osgbilling.com/,info@osgbilling.com,(201)871-1100,,,,,,,,,"Hardware, Other, Payments, Professional Services, Software","Billing, Communications Infrastructure, Customer Service, Service Industry",,,,,41665,USD,41665,,,"Ridgefield Park, New Jersey, United States",$100M to $500M,1992-01-01,year,,https://www.linkedin.com/company/osg-billing-services
Form.com,https://www.crunchbase.com/organization/form-com,251-500,Active,https://form.com/,support@gospotcheck.com,1-781-325-4843,,,,,,,,,"Data and Analytics, Hardware, Mobile, Sales and Marketing, Software","Communications Infrastructure, Data Collection and Labeling, Lead Generation, Mobile, Software, Task Management",,,,,6547698,USD,6547698,,,"Braintree, Massachusetts, United States",,2002-01-01,year,,https://www.linkedin.com/company/form-com/about/
